x,y,Angular_velocity,Action
-0.9452875,-0.32623842,-5.706401,0.5898990657655325
-0.9992321,-0.039181773,-5.8625946,0.32908356189727783
-0.9681811,0.25025064,-5.8426185,0.8551442148372521
-0.86317486,0.50490516,-5.526659,1.2057974967087697
-0.71258,0.70159084,-4.9671106,-0.7722833752632141
-0.53569514,0.8444115,-4.55676,-1.102955937385559
-0.3531033,0.9355843,-4.0888944,0.23543702973154135
-0.19209012,0.9813773,-3.3518908,-0.5321484199568589
-0.05847411,0.9982889,-2.6956801,-1.3445239677010465
0.0489051,0.99880344,-2.148642,1.4267779040970172
0.10798975,0.994152,-1.1855227,-1.3040915286720347
0.13952021,0.99021924,-0.6355224,-2.244668960571289
0.14906217,0.9888278,-0.19285801,-1.9564918279647827
0.13642852,0.99064994,0.25528908,-1.3707354068756104
0.09706892,0.99527764,0.7926662,-0.5481018424034119
0.024374137,0.99970293,1.4569092,0.5499016920630035
-0.08996025,0.99594533,2.2891717,0.0414111465215683
-0.23983817,0.97081286,3.0423422,0.020913057029247284
-0.41766924,0.90859914,3.773589,1.2320117204693908
-0.6153821,0.788229,4.63984,-0.24139599838832781
-0.79718053,0.603741,5.1948023,0.4255567789077759
-0.93497294,0.354719,5.7114415,-1.3978558483443715
-0.9972467,0.07415527,5.7678027,0.3094039862044058
-0.97605693,-0.21751527,5.8698297,1.5683748706470344
-0.8696193,-0.4937228,5.9419494,2.5241429805755615
-0.6895358,-0.72425157,5.8716574,-0.3356704491647804
-0.47673967,-0.87904453,5.278118,0.5987973929084629
-0.25853884,-0.96600085,4.7086544,0.5144521217624285
-0.05840998,-0.9982927,4.0613213,2.4891889095306396
0.12188304,-0.9925445,3.6126018,1.3961066353242386
0.272574,-0.96213484,3.0776095,-0.5982752919742311
0.37961552,-0.9251443,2.266267,1.734329342842102
0.46267354,-0.88652873,1.8325583,1.3177565336227417
0.52206886,-0.8529033,1.3653252,0.6852952241897583
0.55694,-0.8305527,0.828442,0.5159761905670166
0.568633,-0.8225913,0.28292385,-1.5855992508283396
0.5448835,-0.83851177,-0.57185954,0.8200823396406385
0.49892995,-0.8666423,-1.077731,-0.9291952010649709
0.41596982,-0.9093784,-1.867092,1.1323308787225765
0.3051017,-0.9523198,-2.3792763,1.1998356580734253
0.16362904,-0.98652196,-2.9135406,-0.4238030574767011
-0.021480313,-0.9997693,-3.7170026,0.09064246233736206
-0.24172543,-0.97034466,-4.4532332,0.4657531976699829
-0.4791623,-0.8777263,-5.111129,0.4998653643038593
-0.70641637,-0.7077965,-5.6944437,0.03658457100391388
-0.88911706,-0.45767984,-6.2198033,0.29921185970306396
-0.9888494,-0.14891885,-6.5181813,-0.23682175355882062
-0.9831572,0.18276182,-6.665394,1.0772018599105393
-0.8765584,0.4812954,-6.366742,0.8038983836020344
-0.69929093,0.7148372,-5.8851857,1.6432317959686586
-0.49625206,0.8681785,-5.1025734,-0.2284560650587082
-0.29073125,0.95680475,-4.4857078,-0.4351797103881836
-0.10313822,0.99466705,-3.8333812,-0.6250802874565125
0.055706333,0.9984472,-3.181143,-0.30856323986570233
0.17869976,0.98390365,-2.478592,-1.6798300743103027
0.2756797,0.96124953,-1.9926388,-2.0446770191192627
0.35029104,0.9366409,-1.5717016,-2.1500051021575928
0.40441844,0.9145741,-1.1692209,1.8000149636852747
0.41414866,0.91020924,-0.21328816,0.9916413579963899
0.38582465,0.92257214,0.618115,-1.7165589332580566
0.33675975,0.9415906,1.0525602,1.068074229865974
0.24500541,0.9695217,1.9189644,-0.6982122659683228
0.120165505,0.99275386,2.5413737,-0.5838313698768616
-0.03945139,0.9992215,3.1983645,-0.5275862812995911
-0.23079413,0.9730026,3.8686426,-0.41008055210113525
-0.44371322,0.8961688,4.5368824,-0.22843162715435028
-0.6582375,0.75281036,5.1747446,0.3575304624453559
-0.8458327,0.5334483,5.7929816,-0.44286159735881236
-0.9673244,0.25354204,6.126639,0.7447537779808044
-0.9978827,-0.065039285,6.4285083,1.3023481369018555
-0.9234426,-0.38373658,6.575081,1.489551067352295
-0.7522178,-0.65891457,6.510711,0.7572382421053439
-0.5183462,-0.85517085,6.130111,-0.7499187607833262
-0.27260897,-0.9621249,5.376245,0.24664457666920736
-0.041509338,-0.9991381,4.691648,-0.6617530687640962
0.15006134,-0.98867667,3.8430316,-1.4115658074182074
0.29085445,-0.9567673,2.889789,2.6302032470703125
0.40660092,-0.91360587,2.4722137,2.5741994380950928
0.49955148,-0.8662842,2.0870094,2.610562801361084
0.572823,-0.8196791,1.7372961,-1.9015120371925902
0.6066273,-0.79498637,0.83731,0.4485992193222046
0.61881185,-0.78553927,0.30836013,0.7441101670265198
0.612145,-0.79074556,-0.16917779,0.8751600980758667
0.58689797,-0.8096609,-0.6309629,0.9092510335262154
0.54142505,-0.840749,-1.101821,1.194455862045288
0.4745656,-0.8802201,-1.5532143,1.2608963251113892
0.38319993,-0.9236654,-2.024245,1.2337325811386108
0.2635124,-0.964656,-2.5319343,1.1770747900009155
0.112479694,-0.993654,-3.078865,0.8322763442993164
-0.07218214,-0.99739146,-3.699264,-0.11926434321464985
-0.29122284,-0.95665526,-4.465197,1.732536870689378
-0.51554644,-0.85686165,-4.922808,0.6766725832463467
-0.72761786,-0.6859827,-5.4639535,0.03351275622844696
-0.89725554,-0.44151166,-5.9734135,0.29594576358795166
-0.98961043,-0.14377494,-6.2601557,0.4356728196144104
-0.9854394,0.17002678,-6.3026357,0.46877996468011984
-0.8887906,0.45831352,-6.104799,-0.9802449040869807
-0.7168644,0.69721264,-5.9081,-0.08437858521938324
-0.5050174,0.8631092,-5.3978477,-0.5065178768105736
-0.28410944,0.95879185,-4.8264933,-1.447100972343209
-0.07179242,0.9974196,-4.324465,-0.34626054763793945
0.10934365,0.994004,-3.628339,-0.5895982276318237
0.2552696,0.9668699,-2.9712758,0.8170584232306228
0.35629976,0.9343717,-2.1235647,-1.8462930917739868
0.43432721,0.90075517,-1.6997298,-1.9101325273513794
0.49238288,0.87037873,-1.3106834,-1.995077899482673
0.5334579,0.8458266,-0.95716095,-2.215803623199463
0.55953366,0.82880765,-0.622791,-2.1032097339630127
0.571951,0.8202878,-0.30118525,-0.8283390578272649
0.56414163,0.82567805,0.18977976,-1.8076207420583525
0.54173386,0.84055007,0.5378952,-1.9470657110214233
0.5043993,0.86347055,0.8762479,-1.6152548773386917
0.44807237,0.8939973,1.2815626,-1.7801011800765991
0.3712508,0.92853266,1.6850454,-1.2851547002792358
0.26762006,0.9635245,2.1886716,-1.286153511236686
0.13459283,0.990901,2.718392,-0.7076189517974854
-0.032762833,0.99946314,3.355425,-0.6219421029090881
-0.23124312,0.972896,4.011731,1.0622565465642388
-0.46035257,0.8877362,4.9007416,1.9145503539860473
-0.6969092,0.7171594,5.853726,1.4629182839083223
-0.89194566,0.4521426,6.6110334,-0.5319803357124329
-0.9921166,0.12531853,6.870343,-1.1899474059848862
-0.977265,-0.2120216,6.78584,0.9884994029998779
-0.85126865,-0.52473015,6.775099,1.0858290195465088
-0.6374445,-0.7704963,6.5444255,0.6933310031890869
-0.37801322,-0.9258002,6.070553,0.6547696590423584
-0.11368213,-0.99351716,5.474418,1.9693252378857529
0.1368745,-0.99058837,5.024679,0.2749738097190857
0.34614104,-0.9381825,4.3229837,0.24816079437732697
0.5109446,-0.85961366,3.6565711,-1.8584906803332863
0.6232859,-0.78199404,2.7330873,-1.833371790306861
0.6936305,-0.72033095,1.8715861,-1.857093477909419
0.73056954,-0.6828383,1.0527737,2.217071771621704
0.75861704,-0.65153676,0.840645,2.262319326400757
0.77945006,-0.62646437,0.65199244,-0.0067215816447459
0.7850918,-0.6193794,0.18113595,-1.9671650264997602
0.7668512,-0.64182496,-0.5784734,0.7613674402236938
0.7356588,-0.6773523,-0.9456369,0.4709560045719332
0.6870988,-0.726564,-1.3830078,1.170824408531189
0.6208865,-0.7839005,-1.752307,1.2744255065917969
0.53323466,-0.84596735,-2.1490686,1.2829853296279907
0.41947308,-0.9077678,-2.5910964,1.2485750913619995
0.27504164,-0.96143234,-3.084636,-0.7605941214549743
0.082549,-0.996587,-3.9197993,0.6276012659072876
-0.14549367,-0.9893592,-4.573099,1.3115177842231587
-0.39119664,-0.9203071,-5.118391,0.26208245754241943
-0.63684326,-0.7709933,-5.769309,1.567226855078975
-0.83931416,-0.5436467,-6.11247,0.214338019490242
-0.96882004,-0.24776551,-6.4880543,0.46402454376220703
-0.9968144,0.07975577,-6.6042747,1.2718075689311625
0.74081004,0.6717146,-0.07882752,-1.6462481021881104
0.7348018,0.6782819,0.1780212,1.3525016040186855
0.7039147,0.7102845,0.88960785,0.2893456142623112
0.6500178,0.759919,1.465723,-2.019437313079834
0.5817062,0.81339896,1.7356622,-1.8462753295898438
0.4946102,0.86911494,2.0687702,-1.4454623460769653
0.38221943,0.9240716,2.503787,-1.1092472076416016
0.23835748,0.97117746,3.0304537,1.2709615557764518
0.04318675,0.999067,3.949481,-1.100746989250183
-0.18245548,0.98321414,4.533669,-0.8551121950149536
-0.42650387,0.90448576,5.1428127,-1.4597908418455505
-0.6599366,0.7513213,5.6022086,-0.3949861526489258
-0.85526234,0.5181952,6.1064515,0.8930194004518319
-0.97734046,0.2116734,6.629051,-0.27012244272960206
-0.99231225,-0.123759426,6.7472878,0.8984576463699341
-0.8944756,-0.4471168,6.7892365,1.7276704354830814
-0.6972862,-0.7167928,6.71305,-0.1728749915142216
-0.44764346,-0.8942121,6.1495237,0.6619404554367065
-0.18416324,-0.9828957,5.578156,1.563638905537319
0.06850234,-0.997651,5.07553,-0.4649296046634843
0.27773318,-0.96065825,4.257552,0.4305928349494934
0.44530603,-0.8953784,3.6016476,0.37634241580963135
0.5735593,-0.8191641,2.986565,0.33608734607696533
0.66833967,-0.7438562,2.422605,0.788396954536438
0.7386889,-0.6740465,1.9829725,1.000382661819458
0.79103434,-0.61177176,1.6274949,-1.448724509309359
0.8192293,-0.5734661,0.9513575,2.405165433883667
0.8420803,-0.53935224,0.8212579,1.6127769449184304
0.8593829,-0.5113325,0.6586603,2.574427843093872
0.8737305,-0.48641035,0.57516086,2.617342472076416
0.88585675,-0.46395886,0.51035315,2.614253282546997
0.89634544,-0.4433564,0.462384,2.5813069343566895
0.9056669,-0.42399,0.4298667,-1.2148182492807393
0.9041699,-0.42717302,-0.070348546,3.8580853939056396
0.90222275,-0.43127027,-0.0907283,3.7876670360565186
0.89974594,-0.43641406,-0.11418101,3.7019078731536865
0.896636,-0.44276842,-0.14149156,-1.7302832700401956
0.8798074,-0.4753303,-0.73311037,-1.2449624711984963
0.84770256,-0.5304718,-1.2763524,1.6622735147060936
0.8077916,-0.5894682,-1.4248652,0.9456988573074341
0.75400656,-0.65686685,-1.7251116,-1.5699166398716948
0.6679703,-0.74418795,-2.4532492,1.3647387027740479
0.5573113,-0.8303036,-2.8066792,1.1719559894467828
0.41547355,-0.90960526,-3.2536137,1.0733492374420166
0.23743317,-0.9714039,-3.7748153,0.7243474721908569
0.019985458,-0.99980026,-4.394716,0.5572360157966614
-0.23095806,-0.9729637,-5.060981,0.4193294048309326
-0.4964049,-0.8680911,-5.727804,0.10570742189884186
-0.7430413,-0.6692456,-6.3630166,0.11738438904285431
-0.92459476,-0.38095215,-6.847343,-0.8303866230735495
-0.9996096,-0.027941504,-7.257615,0.5915592312812805
-0.94554,0.3255059,-7.1898375,0.2500826120376587
-0.77948284,0.6264236,-6.9081955,-1.6959513891760771
-0.53050935,0.8476791,-6.6927705,-0.29989690595553187
-0.25137588,0.96788955,-6.101996,0.0276959091424942
0.014494187,0.999895,-5.3719244,0.9573431947005684
0.23616253,0.97171354,-4.4784017,-0.08879290521144867
0.4137429,0.9103938,-3.7629352,-0.5125874280929565
0.55170983,0.8340361,-3.157028,-0.8332661986351013
0.6573053,0.75362444,-2.6564908,1.9544490585554724
0.7223141,0.6915651,-1.7981052,-0.0720803568749604
0.76539505,0.64356077,-1.2902435,-1.9134654596182346
0.79945326,0.6007283,-1.0945927,-1.2354072332382202
0.8236698,0.5670697,-0.82935756,-1.7399985278233157
0.8420676,0.539372,-0.66505504,1.4710864522981737
0.84314096,0.53769255,-0.039863076,0.080370323166437
0.83289886,0.55342525,0.3754619,-1.9316304922103882
0.8187818,0.5741048,0.50078624,-1.2896679538303153
0.7970474,0.60391676,0.7379147,0.4932196940986371
0.75728667,0.6530826,1.2648352,-2.3059897422790527
0.7078262,0.7063866,1.4546472,-0.21618893897648395
0.6356233,0.77199936,1.9520088,-1.9479933977127075
0.5454075,0.83817106,2.2388093,-1.4866443872451782
0.43014476,0.9027599,2.644441,-1.2500683069229126
0.28399017,0.9588272,3.1340005,0.13873285087024945
0.09411704,0.9955611,3.873931,-1.1862401962280273
-0.12752852,0.9918349,4.4426656,-0.9391418695449829
-0.3710693,0.9286052,5.0456705,-0.6436933279037476
-0.6150417,0.7884946,5.6455708,-0.7571041774087672
-0.8240978,0.56644756,6.123376,0.4044804686244703
-0.9633041,0.26841238,6.608884,-0.06089775264263153
-0.9976679,-0.06825526,6.8010583,-0.9814810689891025
-0.92166716,-0.38798156,6.6026444,-0.9871087904916984
-0.76056063,-0.64926696,6.1635923,1.9184975624084473
-0.5362224,-0.84407675,5.9644165,1.2500441074371338
-0.28596374,-0.95824045,5.5188656,-1.1971169810083024
-0.05894693,-0.9982611,4.620618,1.6006433963775635
0.14609504,-0.98927057,4.1120186,-0.138183685905525
0.30894798,-0.95107895,3.349338,-0.5086804440906221
0.42781413,-0.9038667,2.5597267,-0.5285192902178757
0.5074307,-0.86169255,1.8025488,1.811740756034851
0.56761205,-0.8232961,1.4280404,-1.4877304152206428
0.59154433,-0.80627245,0.5874087,0.3584292888598344
0.5930136,-0.8051925,0.036468778,1.1357742123124859
0.5769123,-0.81680614,-0.39705944,0.9715729355812073
0.541102,-0.840957,-0.8639281,0.9152803965229319
0.48282632,-0.87571615,-1.3573538,1.9325730574489248
0.4056287,-0.91403794,-1.7242548,1.247147560119629
0.30175316,-0.95338607,-2.2227113,0.63202199358639
0.16364428,-0.9865194,-2.8429475,0.9983114004135132
-0.007270834,-0.9999736,-3.4330902,0.6547566652297974
-0.20994015,-0.97771424,-4.084857,1.0320357404021654
-0.43016958,-0.9027481,-4.663337,1.9526085277579739
-0.6419632,-0.7667355,-5.0475073,-0.4977752383880234
-0.8315638,-0.5554293,-5.697225,0.17379003763198853
-0.9598042,-0.28067055,-6.0877285,0.41387778520584106
-0.999627,0.027311405,-6.23615,0.3567391037940979
-0.9442713,0.3291682,-6.162155,1.0965461525147329
-0.81215364,0.58344364,-5.7507973,-0.0902538150548935
-0.62995577,0.776631,-5.3267527,0.18400753807571846
-0.43105564,0.90232533,-4.716678,-0.5817488431930542
-0.2370251,0.9715035,-4.1271963,1.4294882760672762
-0.080009654,0.9967941,-3.1841457,-1.033145546913147
0.04946064,0.9987761,-2.5915217,0.06898350915191909
0.14061785,0.99006397,-1.8320923,-0.27449711636554985
0.19633757,0.98053634,-1.1307188,-1.590579980771743
0.22731203,0.973822,-0.6339036,0.17424522052848967
0.22133829,0.9751971,0.12259967,0.7508602984413186
0.1739656,0.9847517,0.9666265,-0.9000014066696167
0.09619676,0.99536234,1.5701901,-1.6182031257842042
-0.0073532565,0.99997294,2.0739813,0.7943987883937456
-0.15389533,0.9880872,2.943121,0.3965045141935133
-0.3350822,0.9421889,3.7436619,-0.10593549907207489
-0.5340749,0.84543717,4.4344134,1.7756481185692672
-0.73803604,0.67476135,5.3348384,-0.13987211883068085
-0.9006015,0.4346457,5.8199286,1.824005915304423
-0.99173355,0.1283144,6.4195137,1.2845638732587115
-0.9787027,-0.2052827,6.708434,-0.757757538881858
-0.8634166,-0.50449157,6.4408083,-0.16832578516598407
-0.6743941,-0.7383716,6.037191,1.7729218006134033
-0.43737382,-0.8992798,5.7493505,1.670453479937275
-0.18532574,-0.98267716,5.3254585,-1.6059832235910694
0.030969385,-0.99952036,4.3475533,1.6488031148910522
0.22138649,-0.97518617,3.8452337,-0.11565115567359419
0.36911893,-0.92938215,3.0964963,-1.5715030842721736
0.46731168,-0.8840926,2.1637342,-1.9124802458395913
0.52007365,-0.85412145,1.2137927,0.7197584027658519
0.5488563,-0.8359167,0.6811654,-1.2951068308276565
0.5429899,-0.8397392,-0.14003815,-0.7198348800538805
0.5056219,-0.8627552,-0.8778178,-0.10776467031174741
0.43771005,-0.89911616,-1.5410489,1.253070592880249
0.34447446,-0.9387957,-2.0274255,0.3317116046758506
0.21587773,-0.9764204,-2.6817656,-0.7149078341332391
0.041512884,-0.999138,-3.521317,0.6651464700698853
-0.16624466,-0.9860845,-4.1708984,1.6112990661470517
-0.38984057,-0.92088234,-4.668767,-1.3243492070757727
-0.6275189,-0.7786013,-5.558081,1.7814182008630808
-0.826073,-0.56356317,-5.8748193,0.17906668782234192
-0.9596163,-0.2813122,-6.270632,0.42989271879196167
-0.999363,0.03568776,-6.417132,0.39019232988357544
-0.938586,0.34504545,-6.331837,0.07834281027317047
-0.79283327,0.6094386,-6.0613017,-0.0793071836233139
-0.5928861,0.80528635,-5.616119,-0.07456420361995697
-0.37414175,0.9273715,-5.023339,-0.34248626232147217
-0.16377093,0.9864984,-4.3791833,1.8810326985324295
0.0033457319,0.9999944,-3.3571544,1.1145014380828542
0.12501694,0.9921546,-2.4399834,1.646551741456597
0.19650206,0.98050344,-1.4488847,-0.8706910668422427
0.23769747,0.9713392,-0.8441108,-0.34856865353336275
0.24584298,0.9693097,-0.16789167,-2.1295266151428223
0.23326576,0.972413,0.25909057,-1.5372740030288696
0.19626196,0.9805515,0.7578092,-1.053573489189148
0.13041241,0.99145985,1.3351868,-0.4535152316093445
0.0302426,0.9995426,2.0107543,-0.10673899948596954
-0.10676891,0.99428385,2.7444005,0.058987056748241784
-0.27820122,0.96052283,3.4989614,1.579103911359776
-0.48357275,0.87530416,4.456219,1.034984224299107
-0.6947909,0.7192118,5.267945,-0.17232637107372284
-0.8709853,0.491309,5.7815046,-1.6518943159848418
-0.97622764,0.21674784,5.9022026,1.6607451771327986
-0.99527866,-0.09705885,6.313875,1.5457757711410522
-0.9127382,-0.40854487,6.472947,1.6663316488265991
-0.7373322,-0.6755303,6.416488,1.376060962677002
-0.49974138,-0.8661747,6.11625,0.48026605077477713
-0.24388249,-0.96980476,5.5386586,1.4034497589056252
0.0047238898,-0.99998885,5.0218225,0.5674130916595459
0.22073798,-0.97533315,4.356943,0.5040947794914246
0.39642906,-0.91806537,3.7010572,0.45482730865478516
0.53259236,-0.8463719,3.0807323,0.5624006986618042
0.6351295,-0.7724056,2.5303135,0.9483044743537903
0.7123486,-0.7018258,2.093255,-1.9403708006535831
0.75563985,-0.65498734,1.27583,2.64656400680542
0.79003125,-0.6130666,1.0845895,1.168628725468409
0.8139179,-0.58097994,0.8000839,2.767043352127075
0.83276397,-0.55362815,0.6643489,-1.5025601938198654
0.83342063,-0.5526391,0.023743737,2.5494773387908936
0.8309049,-0.5564145,-0.090735614,2.3108747005462646
0.82507205,-0.5650276,-0.20804648,1.8646125793457031
0.81499666,-0.5794657,-0.35212526,1.487984538078308
0.79834807,-0.6021963,-0.56352687,1.1456791162490845
0.7722537,-0.6353142,-0.84332216,0.8385212421417236
0.7329712,-0.6802597,-1.1940297,1.0105843544006348
0.6780068,-0.7350556,-1.5526367,-0.964347971783329
0.59125865,-0.806482,-2.2485807,1.2931115627288818
0.47911382,-0.8777528,-2.6594756,1.2749241590499878
0.3366126,-0.94164324,-3.1265514,1.0418074131011963
0.1588163,-0.98730814,-3.6765127,-0.14044718975882864
-0.06237093,-0.998053,-4.4380608,0.5330893993377686
-0.31242362,-0.9499429,-5.1066375,1.9022403587920111
-0.5600376,-0.8284672,-5.5337586,-0.9403997652873568
0.7514881,-0.65974665,-0.14583611,-1.6454635934298372
0.7214829,-0.6924323,-0.8874656,-0.08816274009114
0.67054325,-0.74187046,-1.4200143,-1.5475791608656353
0.5847023,-0.81124794,-2.208554,1.290474772453308
0.47357213,-0.880755,-2.6234186,1.2350285685581865
0.33198357,-0.94328517,-3.0987306,1.0458241701126099
0.15530834,-0.98786604,-3.6493208,-0.9995909647534966
-0.07100858,-0.9974757,-4.540159,0.5208460092544556
-0.32553297,-0.9455307,-5.210139,0.3186553716659546
-0.5852187,-0.8108755,-5.8714886,0.039274439215660095
-0.8127387,-0.5826283,-6.473754,0.20330698788166046
-0.9616207,-0.27438238,-6.8802295,0.48726338148117065
-0.9973586,0.07263493,-7.0129266,0.657675882050961
-0.9148384,0.40382025,-6.859799,0.11524958908557892
-0.7366648,0.6762581,-6.5396466,-0.06676636636257172
-0.50207955,0.86482143,-6.0424676,-0.046414777636528015
-0.25317523,0.96742046,-5.400814,-0.14373291152385947
-0.021119028,0.99977696,-4.6968083,-0.6853116125424235
0.18037534,0.9835979,-4.0497727,-0.5212249159812927
0.34372517,0.9390703,-3.3902578,-1.9263450093393293
0.47909752,0.87776166,-2.974907,-1.0284477472305298
0.58361137,0.8120331,-2.4708529,-1.0049115419387817
0.6622346,0.74929655,-2.0125647,-0.908360481262207
0.7195398,0.69445115,-1.5868464,1.966793631868656
0.7457693,0.6662042,-0.77098894,-1.4560022354125977
0.76185733,0.64774483,-0.48973614,-1.0071782139336318
0.7668546,0.6418209,-0.15500423,-1.5403403043746948
0.76378727,0.64546806,0.095310375,-1.7487366199493408
0.7534578,0.6574963,0.3171009,0.11902468637653252
0.72559696,0.68811995,0.82807684,1.4964528240250679
0.66945124,0.742856,1.5686347,-2.0879127979278564
0.59894335,0.8007914,1.8257767,-0.1274150917410939
0.49845704,0.8669144,2.407258,1.2389341886172316
0.35195026,0.9360187,3.243284,-1.482682228088379
0.17263979,0.98498505,3.7228956,-0.6160853102104316
-0.044936866,0.9989898,4.3692217,-0.8048178496164864
-0.29058588,0.9568489,4.997741,0.342657039884525
-0.5506793,0.83471686,5.7667766,-0.9463701110981244
-0.7806598,0.62495625,6.250859,-1.5163489960875447
-0.93921167,0.34333864,6.4921236,-0.25995755195617676
-0.9998884,0.014937074,6.7106338,0.6636933088302612
-0.9472887,-0.32038122,6.8213906,-0.16455002183803158
-0.79368526,-0.6083286,6.556422,1.3308833837509155
-0.56617075,-0.82428795,6.2998085,-1.667147583225522
-0.32430497,-0.9459526,5.43152,0.0643329477562875
-0.09355459,-0.9956142,4.7317057,-0.7534670788920068
0.09974103,-0.9950134,3.871975,2.38105845451355
0.26788092,-0.96345204,3.425715,1.514929858238367
0.40566948,-0.9140198,2.9303653,-1.902213755056997
0.4931327,-0.8699541,1.9595184,2.146453619003296
0.5613695,-0.82756525,1.6070529,1.8837165832519531
0.61271113,-0.7903069,1.2689364,1.2260701656341553
0.646122,-0.7632342,0.8601167,0.9208145907208087
0.66222405,-0.74930584,0.4258133,-1.817258700767531
0.6467727,-0.7626828,-0.40875494,0.8843598365783691
0.6138589,-0.7894158,-0.84811306,1.0994384288787842
0.56231004,-0.82692647,-1.2752591,1.2251460552215576
0.48956653,-0.87196594,-1.7116821,0.032544825737971905
0.38347298,-0.9235521,-2.3607748,1.4275035450344769
0.24894245,-0.96851826,-2.8393133,-0.8133186346999093
0.06715261,-0.9977427,-3.6876998,-1.0883422467565285
-0.16204207,-0.98678386,-4.5992584,0.484897255897522
-0.41331384,-0.9105886,-5.2666116,0.623844022884068
-0.65854913,-0.7525378,-5.8559766,0.0164431631565094
-0.86229527,-0.50640583,-6.4179134,-0.698786415447858
-0.9827731,-0.18481612,-6.9025354,-0.2162739443666033
-0.9859555,0.1670084,-7.073589,-0.040221005627041784
-0.87003994,0.4929812,-6.9543657,0.0513777881860733
-0.6642105,0.7475456,-6.576923,0.5498698538574405
-0.41664177,0.90907073,-5.9337835,0.08176123981296346
-0.16697642,0.9859609,-5.239716,-0.09417669475078583
0.05792392,0.998321,-4.514372,-0.25228309631347656
0.2455917,0.96937335,-3.8034737,-1.112510755889017
0.39888084,0.9170028,-3.2433202,-0.8876327276229858
0.51818866,0.85526633,-2.688713,-1.0757677555084229
0.60928863,0.79294854,-2.2086284,-1.0578937530517578
0.6770842,0.7359055,-1.7726011,1.0590266094326966
0.71518177,0.69893855,-1.061818,-1.4595102071762085
0.7411026,0.6713918,-0.75654066,-1.9560251035461396
0.7591662,0.65089685,-0.5464006,-0.017941070075446763
0.7611453,0.64858145,-0.060919125,-0.9186512096404851
0.7517364,0.65946376,0.28771925,-1.841190218925476
0.73480844,0.6782747,0.5061385,0.20906455984653638
0.6983388,0.7157673,1.0462042,-1.9618474935947678
0.65079904,0.75925004,1.2887526,-0.5707462095913596
0.5810412,0.8138741,1.7725782,-0.34360820852403196
0.48243752,0.87593037,2.3314426,-1.356870412826538
0.35619473,0.93441176,2.78486,-1.198095440864563
0.1975859,0.9802856,3.3059542,-1.1553478240966797
0.0055013066,0.99998486,3.8678663,-0.7700497335633116
-0.2178549,0.9759812,4.5023475,-0.35710826636538817
-0.4605852,0.8876155,5.180767,-0.5216530561447144
-0.6940259,0.7199501,5.768231,-0.771969146994326
-0.8803909,0.47424874,6.192398,-0.7356031018013187
-0.9852062,0.17137317,6.437744,0.6049341559410095
-0.9871271,-0.15993758,6.657014,1.0922930240631104
-0.879649,-0.47562346,6.700905,-1.8635084791448424
-0.6974913,-0.71659327,6.064661,1.8077024679344276
-0.46352747,-0.88608253,5.7983713,1.4646526693035335
-0.21266025,-0.9771262,5.3535075,1.00762140750885
0.024291215,-0.9997049,4.771806,1.2227482768318336
0.23242049,-0.9726154,4.2054396,0.5981940031051636
0.40122235,-0.9159807,3.565707,0.7622241377830505
0.53330576,-0.8459225,2.993055,0.8321877121925354
0.63396984,-0.77335775,2.4834414,-1.7711690228464394
0.695103,-0.71891016,1.6377478,2.7476718425750732
0.74363536,-0.6685854,1.398565,2.628939390182495
0.78229874,-0.6229034,1.197126,2.415022850036621
0.8133254,-0.58180904,1.0299485,0.20855634823999036
0.8311034,-0.5561179,0.6248751,-1.787537451492299
0.8294217,-0.55862296,-0.060343917,0.9082946325747452
0.8197179,-0.57276744,-0.34306696,1.565560221672058
0.8040215,-0.59460026,-0.5378085,1.2332843542099
0.7796393,-0.62622887,-0.7987661,0.8111984133720398
0.7424711,-0.6698781,-1.146758,-0.8727111590451897
0.6799893,-0.733222,-1.7800732,-1.754306548122201
0.57948065,-0.814986,-2.5931356,1.3293659687042236
0.4509619,-0.8925432,-3.0049703,1.1767971515655518
0.28877765,-0.9573962,-3.497858,0.8827656507492065
0.08865876,-0.99606204,-4.0834904,0.6074686646461487
-0.14765367,-0.9890391,-4.7394166,-1.1732537977930262
-0.41782928,-0.9085256,-5.657184,0.15950705111026764
-0.6792846,-0.733875,-6.3146524,0.06730873882770538
-0.88641196,-0.4628972,-6.8549623,0.5347240154024697
-0.9921771,-0.12483802,-7.1219263,-1.313687853615114
-0.9700242,0.24300823,-7.412608,0.35500873911344444
-0.8228882,0.5682034,-7.1771007,1.2304778602470687
-0.5957159,0.80319524,-6.5663767,-0.32013217493033075
-0.3311826,0.9435667,-6.012,1.52462044083089
-0.08367709,0.9964929,-5.0756316,0.588511996147707
0.12787314,0.99179053,-4.2399855,-0.42372453212738037
0.3014464,0.9534831,-3.559701,-0.66135573387146
0.4380235,0.8989635,-2.943792,-1.0616166591644287
0.54370004,0.8392796,-2.428812,-0.4113061903688062
0.6193322,0.785129,-1.8610482,1.8301413991068287
0.6577109,0.7532704,-0.9976802,0.7264432173363229
0.6698182,0.74252516,-0.3237609,-1.6814841220764913
0.6705266,0.7418855,-0.01908966,0.18272225346037674
0.64931375,0.76052064,0.5647328,-2.018479347229004
0.6170006,0.7869627,0.83512324,-2.055711269378662
0.5717673,0.82041585,1.1253452,-2.0081942081451416
0.5112387,0.8594388,1.4406571,-1.8448290824890137
0.4315406,0.9020935,1.8085119,1.6111001840606938
